00:00-01:00	1	0	7	8	2	2	2	4	0	0	0	2	0	5	
01:00-02:00	1	4	1	0	2	4	1	0	0	5	8	0	0	1	
02:00-03:00	0	0	0	0	0	0	1	0	0	5	4	0	0	0	
03:00-04:00	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
04:00-05:00	0	0	0	0	0	0	0	0	0	0	7	0	0	0	
05:00-06:00	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
06:00-07:00	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
07:00-08:00	4	0	0	2	4	2	1	0	0	0	4	0	2	0	
08:00-09:00	0	2	0	2	0	1	13	1	4	0	0	0	0	0	
09:00-10:00	0	0	2	14	0	14	2	1	0	12	1	0	8	0	
10:00-11:00	5	0	0	5	7	2	1	12	0	1	2	0	0	13	
11:00-12:00	2	1	3	1	0	0	1	2	1	9	1	0	2	0	
12:00-13:00	0	2	0	3	5	0	0	18	2	0	0	3	17	0	
13:00-14:00	0	0	4	1	0	2	0	2	0	0	2	0	2	0	
14:00-15:00	6	1	0	0	0	0	0	3	5	5	1	3	1	6	
15:00-16:00	0	8	0	0	0	0	2	12	0	0	1	1	2	0	
16:00-17:00	0	8	5	0	2	0	0	1	0	0	2	3	8	3	
17:00-18:00	2	4	5	0	0	7	3	7	0	2	1	0	3	7	
18:00-19:00	2	4	0	0	0	0	0	5	3	1	13	0	3	5	
19:00-20:00	2	0	2	3	1	3	3	0	8	4	7	1	0	0	
20:00-21:00	1	0	1	0	3	2	5	2	0	6	0	0	7	4	
21:00-22:00	0	2	2	0	2	4	0	12	5	0	4	0	0	2	
22:00-23:00	6	0	0	0	1	8	6	2	0	11	2	0	8	1	
23:00-00:00	1	1	12	9	3	0	5	2	1	8	4	6	1	6	
