00:00-01:00	4987	5673	6321	10359	7784	6051	5767	11632	7155	6046	6755	6651	6420	5366	
01:00-02:00	4779	5165	4819	14972	6038	5851	5320	5912	6007	4822	5492	5550	6422	4842	
02:00-03:00	4601	4666	4246	13095	5059	4189	4333	5401	5338	3981	4700	5091	5263	3958	
03:00-04:00	4530	3939	4782	12545	4187	3820	4217	4784	4849	3417	4373	4763	4106	3821	
04:00-05:00	5640	4491	4236	11961	4615	3754	3914	3357	4615	3903	4526	4433	4531	3298	
05:00-06:00	4440	4419	4658	12400	4702	3830	4196	3005	4869	3962	4462	5054	4573	3777	
06:00-07:00	5728	5346	5358	13342	6086	4757	5338	3684	5474	5626	5513	5462	5821	4909	
07:00-08:00	5630	6264	6009	14309	7307	5720	6155	6777	6367	6044	6827	7492	6773	5727	
08:00-09:00	8774	8404	8242	16846	9712	7266	8213	9274	9075	8782	9098	9085	8529	8172	
09:00-10:00	10224	10493	9908	17108	10238	8866	10313	12054	11499	10845	11678	10524	9273	11079	
10:00-11:00	11235	11899	11098	12322	11030	9234	12229	13060	12992	12259	12792	10308	9715	12677	
11:00-12:00	11207	12497	11143	11787	10608	9360	12408	12602	12212	12022	11864	11357	10354	12689	
12:00-13:00	10885	11183	10737	13111	10317	9246	11405	11782	11350	11229	10412	10179	10168	11701	
13:00-14:00	10357	11169	11061	20716	9982	9296	11514	12130	12733	11933	10975	9918	10352	12681	
14:00-15:00	10796	11425	12047	18078	10220	9047	12080	4706	12415	12072	11588	10012	10290	12366	
15:00-16:00	11733	12428	12458	19077	11009	9960	12602	9619	13467	11955	12231	10720	10152	13639	
16:00-17:00	11776	12368	21442	16568	10366	9997	12788	13004	13492	12244	12593	12328	10831	13083	
17:00-18:00	11531	11287	16830	14474	10658	9830	11240	11290	11861	11017	11269	11734	10248	11964	
18:00-19:00	9934	10286	17428	17157	11115	10753	11986	12279	10222	11606	11455	12536	11331	12689	
19:00-20:00	10739	11352	19986	31544	10596	11365	12233	12955	10815	12128	11929	11883	11505	12532	
20:00-21:00	11979	12531	19420	29413	11446	12257	13023	13421	13996	13723	12872	12751	12949	14162	
21:00-22:00	12833	13673	18066	28187	11352	12134	13448	14629	15367	14634	13118	13429	12791	14296	
22:00-23:00	13413	13153	21558	26594	11521	11878	12700	13753	15135	13927	14530	13241	13008	14906	
23:00-00:00	10646	14676	18762	22194	10229	9947	10989	11553	11396	10894	11751	11189	10959	11787	
