00:00-01:00	1	3	0	0	2	1	2	15	0	0	1	1	2	2	
01:00-02:00	0	1	0	0	0	1	0	1	0	0	2	3	1	1	
02:00-03:00	0	0	0	1	1	0	0	0	0	0	0	0	0	0	
03:00-04:00	0	0	0	1	0	0	0	0	0	1	0	0	1	1	
04:00-05:00	1	0	0	0	0	0	0	0	1	2	0	0	0	0	
05:00-06:00	0	0	0	0	0	0	0	1	1	0	0	1	0	0	
06:00-07:00	0	0	0	1	0	0	0	0	1	0	1	1	0	0	
07:00-08:00	1	3	1	0	1	1	4	2	6	6	6	6	2	1	
08:00-09:00	5	5	9	8	5	2	6	1	9	6	6	12	3	11	
09:00-10:00	6	3	7	7	6	2	8	5	7	11	4	7	6	7	
10:00-11:00	4	6	6	5	5	3	2	5	4	9	7	6	5	5	
11:00-12:00	5	10	7	3	5	2	5	1	4	10	5	5	7	3	
12:00-13:00	2	1	3	2	1	0	2	1	2	3	6	3	6	7	
13:00-14:00	2	1	5	3	4	2	1	0	1	0	2	1	9	1	
14:00-15:00	0	5	1	1	2	0	1	2	0	1	3	1	0	6	
15:00-16:00	1	2	4	5	5	3	1	4	4	2	4	4	1	1	
16:00-17:00	2	1	1	1	0	1	4	17	5	1	1	4	1	4	
17:00-18:00	0	2	2	1	0	1	0	3	0	0	0	0	2	2	
18:00-19:00	0	0	1	2	0	1	2	1	0	2	2	3	1	1	
19:00-20:00	6	8	6	8	8	7	7	5	5	7	2	4	2	5	
20:00-21:00	5	3	4	5	4	7	7	5	6	4	3	5	6	5	
21:00-22:00	5	3	7	6	4	3	3	6	5	2	3	5	1	5	
22:00-23:00	5	3	1	5	2	7	6	0	4	3	5	5	5	6	
23:00-00:00	2	3	3	3	6	1	19	0	16	12	7	6	7	6	
