00:00-01:00	1	3	6	4	2	3	4	3	6	4	2	2	2	2	
01:00-02:00	4	3	3	3	2	4	4	6	2	3	5	8	4	1	
02:00-03:00	5	4	6	4	4	4	4	2	1	4	3	2	3	4	
03:00-04:00	4	4	3	2	5	2	4	5	4	4	4	2	4	2	
04:00-05:00	3	3	2	3	3	1	4	3	4	2	3	4	3	3	
05:00-06:00	3	3	6	5	1	1	5	6	4	3	3	5	3	4	
06:00-07:00	5	0	5	6	3	6	0	4	3	5	1	5	5	4	
07:00-08:00	5	1	4	2	2	1	1	6	3	3	3	5	4	2	
08:00-09:00	3	4	4	2	4	4	2	5	2	2	6	5	1	2	
09:00-10:00	2	2	4	5	3	4	0	4	5	5	3	1	6	1	
10:00-11:00	1	3	6	4	1	3	3	5	6	3	1	4	4	3	
11:00-12:00	3	2	5	4	5	5	3	6	5	6	1	7	4	5	
12:00-13:00	3	4	5	2	0	2	5	3	2	4	4	6	1	3	
13:00-14:00	1	4	3	5	3	6	3	3	2	2	5	2	3	3	
14:00-15:00	3	6	2	1	6	1	6	3	1	1	1	2	3	1	
15:00-16:00	5	5	2	4	3	5	5	2	3	1	4	3	1	1	
16:00-17:00	5	5	7	4	5	1	3	6	2	6	2	3	3	3	
17:00-18:00	4	3	4	3	2	2	5	2	2	4	5	1	3	2	
18:00-19:00	3	1	5	5	3	5	1	4	4	6	2	4	5	3	
19:00-20:00	1	6	3	2	4	7	4	6	3	2	4	4	1	4	
20:00-21:00	2	2	3	4	3	6	3	2	5	1	5	4	2	3	
21:00-22:00	5	5	6	4	3	3	1	3	4	6	2	3	1	4	
22:00-23:00	4	2	4	4	2	5	5	4	2	1	2	4	2	5	
23:00-00:00	2	7	4	5	2	6	3	4	3	4	2	6	5	2	
